Date,AAPL,AXP,BA,CAT,CSCO,CVX,DIS,GE,GS,HD,IBM,INTC,JNJ,JPM,KO,MCD,MMM,MRK,MSFT,NKE,PFE,PG,TRV,UNH,UTX,V,VZ,WMT,XOM
2016-03-30,104.025904621,57.2027365184,119.105075891,70.1851770732,25.5989097324,84.6741516364,94.4571772845,28.1432094885,149.559332466,124.645490577,131.449542001,30.1174148297,100.659073236,54.9592375096,41.8032146901,116.230409137,154.613952639,48.6058475216,51.6672907389,59.8378935781,26.9540893416,74.9971341756,109.589959912,123.95157582,93.4913003589,75.1876697351,46.6597201334,63.7946801048,75.3533602615
2016-03-31,103.484696465,58.255896869,117.585925755,70.2126970747,25.6079044302,84.8074967571,94.839169711,28.10784259,150.018044796,124.654832917,134.142127458,29.7859483259,99.9386284104,54.5082238372,41.6326992159,116.091852661,154.502686227,48.3227243962,51.8362301091,59.2881256971,26.5686467604,74.6615156506,108.918029646,123.206031178,93.3514131265,74.8938913954,46.694257306,63.507233145,74.5242236661
2016-04-01,104.434184459,57.9712589364,117.604451976,70.4420304203,25.8057877802,83.7940738398,94.6099742551,28.2316267348,152.732092746,125.981445093,135.089846681,29.8780223547,100.853039151,55.1065072802,42.0275771563,117.329623846,155.337184322,49.0442317157,52.1553378085,59.4038663036,26.9271979987,75.7681497059,109.561962817,124.180974171,93.230177525,75.9808712523,46.633817254,64.0357646517,73.9625504886
2016-04-04,105.507105892,57.5158382443,117.03013912,69.4604837013,25.5449415461,83.0562308387,94.2375316392,27.6127060109,150.773008838,125.981445093,134.691273176,29.463689225,100.298850823,54.894806985,42.0814241481,117.837664258,154.289425602,49.6835419988,52.0239405205,57.8413681154,27.5367351038,75.4778850357,109.711280654,123.769968792,93.5099519899,76.215893924,46.9878232727,64.072854582,74.1408594338
2016-04-05,104.26327662,57.1078572076,117.66929375,69.0201636778,25.0365845004,82.3806155606,92.6331634475,27.3916628952,148.460334176,125.729201933,132.857835052,29.3716151962,100.63136382,54.1158941831,41.7583421969,117.662159388,153.74236574,49.5374139341,51.2074002309,57.5520165991,28.1104170852,75.4325311809,108.376752487,121.428193956,93.1275935546,75.3737293503,46.7028915991,63.6463203836,73.2938919439
2016-04-06,105.355187813,57.0888813454,118.502973703,69.0018170102,25.4178522846,84.3096749732,93.0915543594,27.3209290982,148.307430067,126.53264311,132.87554943,29.5373484481,101.06547801,54.5331688984,41.9198831725,117.791478766,154.669585846,50.8069014962,51.7329893829,58.1692998339,29.5177306956,76.0221312924,108.190105191,122.374462155,93.6032101449,76.5880131543,46.6985744525,64.0172196865,74.2745911427
2016-04-07,103.057426867,56.1164254507,117.641504418,68.0386169589,25.0547401092,84.2652265996,91.8309793517,27.0822025332,143.739419784,125.065895845,131.307826977,29.0493560953,100.926930928,53.1515259523,41.6057757199,118.364178866,154.994112883,50.6151084112,51.1135450252,58.1596547834,29.3653464193,75.5050973485,106.855577024,121.265703457,94.0881525508,75.9710786409,45.3723070166,63.2568761155,73.4365391001
2016-04-08,103.171365427,56.7265938552,118.45665815,68.2037369676,25.1364403486,85.6342365053,92.0792744289,27.2236701273,143.615185195,124.832337363,132.282117767,29.1230153183,100.769910902,53.5409823532,42.0634751509,118.197911095,154.502686227,50.560310387,51.0760029429,57.3108903354,29.1322881144,75.4688142647,107.536839654,120.128269965,94.4891626171,76.4117461505,45.5293650025,63.1085163944,74.1854366701
2016-04-11,103.513181104,57.0126102948,118.484447482,68.4605903147,25.0728957179,84.6652619617,91.936027269,27.1529363302,145.450034513,124.262454667,132.193545877,29.1598449299,100.649836764,53.9675298399,41.6775717091,117.828427159,154.465597422,50.2771872616,50.9727622167,55.8641327538,28.585497476,75.0424880303,107.116883238,120.749557166,95.2538794879,76.2061013127,45.032014714,62.4965325445,74.28350659
2016-04-12,104.861454056,57.851591851,119.929492733,69.8090703865,25.0910513267,86.6832181214,92.9674068208,27.2413535765,147.466457462,125.542355147,132.530119059,29.3347855847,101.231734508,54.9689891566,41.8660361807,117.874612651,155.800794375,50.5420443789,51.2918699161,56.4717709381,28.6482439427,75.1331957397,107.499510195,121.198795604,96.1305061446,76.8915841053,45.3286797984,63.7946801048,75.201797658
2016-04-13,106.380634846,59.2626062864,121.4764322,72.5885905346,25.6266417856,86.7632251938,95.0015164923,27.3916628952,152.760762267,125.037868827,133.9472693,29.5833854625,101.481119256,57.2964547905,41.3185917633,117.209541567,156.320037634,51.1082906296,51.948856356,57.4652111442,29.1681432383,74.7975772148,108.218102285,122.11638901,97.5573559157,78.0569048527,44.752800517,64.1192169948,75.6297391266
2016-04-14,106.437604126,59.5962921326,121.207801993,72.5152038641,25.6447973943,87.1010328329,94.1897825858,27.4270297937,153.773751994,125.533012808,133.885268977,29.2795411674,101.453409839,58.0382765066,41.1301272917,117.782241667,155.921332988,51.5558078278,51.9582418765,57.3784056893,29.2667448288,74.996680637,107.658160397,122.326670832,97.6226366242,78.6640467547,44.8138786226,63.7946801048,76.1646659624
2016-04-15,104.301256139,59.2435385238,121.46716909,72.6252838699,25.3270742408,86.4343072294,94.1515833432,27.4358715183,151.489746853,126.130922522,134.381271561,28.9664894693,101.767449891,57.3706369621,41.3724387552,118.031643324,156.496209454,51.2726847024,52.2304219731,57.3880507398,29.1322881144,75.2618804588,108.470076135,121.70538363,97.5200526537,78.4192314716,44.8051531789,64.0357646517,75.7545553883
2016-04-18,102.050969594,59.6725631832,122.245270379,72.6986705405,25.590330568,87.7410894122,96.9114786253,27.4623966922,151.967572197,127.803201251,135.09870387,29.1414301241,102.460185301,57.7415478202,41.4801327389,119.020012853,157.210168935,51.610605852,52.9906491393,57.4555660936,29.230889705,75.7465559952,108.264764109,122.164180333,98.0422983216,79.7608192228,45.1367200379,64.7775632576,76.4767066165
2016-04-19,101.509761437,60.6068835525,122.90295123,73.7444305962,25.7174198294,89.3412308604,98.0192566624,27.5419722138,155.436584189,126.53264311,127.54352165,29.0953931097,104.076567923,58.7151888224,41.8211636874,119.029249951,157.302890946,51.9302609936,52.9249504953,57.4459210431,29.4818755718,76.15807296,108.507405594,124.73535352,97.9210627201,79.0753364302,45.4421105659,64.6941109144,76.8600708488
2016-04-20,101.718648796,61.989296344,120.948434897,73.1481638978,25.8172756777,90.3991021512,98.6208947343,27.5419722138,159.574551663,126.299084629,129.41238853,29.463689225,104.907850415,59.5682837958,39.8198504895,118.742899901,156.644564671,51.6745368803,52.1741088497,57.5037913463,29.7866441244,74.5760188507,108.068784448,128.013838291,98.4153309414,79.4670408831,45.1541709252,64.1748518903,77.3860822373
2016-04-21,100.617242723,62.5517953419,121.105907777,72.8637905493,25.6357195899,90.1413015845,98.2771015503,27.3916628952,157.988171523,125.747886611,132.237831822,29.4360670164,104.898613942,58.974826423,39.1826610857,116.193460743,156.384943041,51.6928028884,52.3524337405,57.9474636714,29.7956079053,73.8901572427,101.52679672,127.086686621,98.3220727865,79.1145068755,43.6533946162,63.4886881799,77.37716679
2016-04-22,100.341891205,62.8568795441,121.393064205,72.5488440862,25.5540193505,90.683571742,99.0983852675,27.1971449534,159.354752005,126.738174574,131.529256702,29.1322227212,104.667702139,59.3179189667,39.9724169665,115.925584889,156.384943041,51.820664945,48.5982255124,57.320535386,29.8224992482,74.0273295643,103.439931505,128.205003584,98.5738698049,77.4693481733,44.1071176864,63.7205002442,78.0369098875
2016-04-25,99.7721984081,62.6376002737,121.115170887,71.1315850023,25.6266417856,90.2390880064,99.8623701207,27.1264111564,157.768371865,126.728832235,131.803829561,28.9020376492,104.84319511,58.974826423,40.1249834435,117.736056175,156.125321412,51.3457487348,48.9079476912,57.108344274,29.7687165625,74.4479913506,102.973313264,127.870464321,98.10757903,76.519464875,44.2903520032,64.4159364372,77.8586009422
2016-04-26,99.0790721725,63.1142943398,123.421685423,71.9282142913,25.8263534821,90.932482634,100.167964062,27.3209290982,158.48510988,126.439219718,132.042973664,28.911245052,104.289006782,59.2808278809,39.9634424678,117.966983635,154.085437179,51.181354662,48.279117813,57.426630942,29.6252960671,72.7470545625,102.628015767,128.310144495,97.7345464102,76.9013767166,44.0111378062,64.2583042334,78.1260643601
2016-04-27,92.8789155718,63.1428959837,126.978719887,72.8823168118,25.9988317654,92.3192718891,100.540406678,27.347454272,159.517212621,126.822255628,133.274122936,29.2335041529,104.159696172,59.447737767,40.0980599475,118.511972441,155.550444946,51.4279457712,47.8098417845,57.1662145773,29.5804771623,73.0579784915,102.217391715,126.933754387,98.7510602993,77.126606777,45.1018182633,64.3695740243,78.8660464829
2016-04-28,90.0399464698,62.7710746122,124.866730674,72.020845604,25.3815410671,91.0302690558,99.3466803448,27.3209290982,157.003851315,124.000869167,130.262678674,28.6442303684,103.891838481,58.974826423,40.0531874543,118.160962702,154.845757666,50.9073645407,46.8337476452,56.4621258875,29.4998031337,72.9390958128,101.844097123,126.236001068,97.2029749268,76.0690047542,44.5172135383,63.8966774131,78.4826822506
2016-04-29,89.0050045563,62.3801854781,124.866730674,71.9930562102,24.9548842609,90.8346962121,98.6113449236,27.1883032287,156.831834192,125.084580523,129.261816317,27.8800159292,103.522379596,58.603915565,40.2057539313,116.840057631,155.198101306,50.0853941767,46.8055910835,56.8479279093,29.3205275145,73.2683093847,102.562689213,125.863228747,97.3335363438,75.638129856,44.447409989,62.0050909681,78.8125537993
2016-05-02,88.9100557569,62.6185325111,124.134944938,72.1042137854,24.8459506082,91.8392294546,99.6618240967,27.3120873735,158.810031113,127.102525806,128.668384654,28.1838602243,104.141223228,59.1510090806,40.3672949069,118.419601457,156.088232607,50.5055123627,47.5001196057,57.4748561947,29.4012015432,74.0456192072,103.505258058,126.264675862,97.3335363438,76.8328284373,44.778976848,62.6727097134,79.4633814494
2016-05-03,90.3722672677,61.8272203615,122.726952129,70.7332703578,24.3829825845,90.0701841868,99.1079350782,27.0822025332,155.904853026,125.691832576,127.658665107,27.9536751522,104.085804395,58.0104581922,40.2416519258,118.604343425,155.745161168,50.3045862738,46.7211213984,57.4073408409,30.2079418294,74.1645018859,102.9639809,126.608773389,95.2445536724,75.5891667994,44.2205484539,62.1256332416,78.5540058287
2016-05-04,89.4322741536,61.2647213636,121.244854436,68.7694865291,24.0017148002,89.4212379328,99.0028871608,26.5870659541,152.971005418,126.271057611,127.764951375,27.7234900802,103.651690205,57.0924538186,40.3672949069,119.463393576,154.994112883,50.0579951646,46.8055910835,57.0118937686,29.9390284007,74.6217429579,102.404039011,126.19776801,93.8829846098,75.4716554635,44.3601555524,62.3018104105,78.4024432252
2016-05-05,89.0714687159,60.9405693988,122.347164595,67.4263324953,23.7929252993,90.159080934,100.206163305,26.4279149108,152.454954047,125.813282986,129.731247334,27.769928087,104.261297366,56.7864523608,40.439090896,119.417208084,155.559717147,49.4004188734,46.8712897275,56.1245491185,30.091412677,74.3473983147,103.355940221,126.46539942,93.5286036209,75.7556411918,44.3601555524,62.3203553756,78.4915976978
2016-05-06,88.5747166381,61.5030683966,123.440211644,67.9543309776,24.0834150397,90.5502266213,100.788701755,26.6312745772,151.80511158,126.775543931,131.697543293,27.8999545061,104.131986756,57.120272133,40.6724278608,120.618030875,156.598203666,48.9529016753,47.2936381532,56.3560303315,30.1003764579,75.1064184943,103.075969277,126.207326274,94.3026463072,76.1081751995,44.6044679748,63.2846935632,78.9106237192
2016-05-09,88.6415871101,60.9977726867,122.365690816,65.5644431106,24.0652594309,89.2078857397,100.597705542,26.4102314615,150.52453966,127.280030252,131.742250179,27.6770520733,105.037161024,56.7586340464,40.6006318717,120.848958335,156.255132227,49.4095518775,46.9933014949,56.6357367973,30.3155072009,75.0972736729,103.41193441,126.809496947,93.342087311,76.5978057656,44.5695662002,63.9337673434,78.9641164027
2016-05-10,89.2434213582,61.8176864802,124.792625789,67.1669648199,24.5373052591,90.0257358133,101.800981686,26.9495766638,154.261133845,128.46650734,134.093832356,27.9928305198,105.914625876,57.5282740768,41.0583313026,121.560214912,157.868495211,49.939266112,47.8849259491,57.0986992235,30.297579639,75.4264872447,104.774459672,127.669740764,95.2725311189,77.5574816752,44.9709366084,63.7854076222,80.230109914
2016-05-11,88.3741052221,61.5793394472,124.209049823,67.0928597697,24.2377377143,89.910170042,97.6850132891,26.825792519,152.349832471,125.467616433,133.181811891,27.9185297089,105.637531713,57.3150003334,40.7980708419,119.287888706,157.414157359,49.6013449624,47.9130825108,54.9864331542,29.9928110864,75.1247081372,104.494488728,124.916960548,94.7502854511,75.8339820824,44.6306443058,62.0421808984,79.8467456817
2016-05-12,86.3011205898,61.3409924142,125.535191558,66.4166511872,24.2105043011,90.7813581638,97.1311242706,26.6047494033,151.059704044,125.364850701,133.083456743,27.6399016679,105.508221103,57.2779092476,41.1301272917,120.193124349,157.766500999,49.4278178855,48.344816457,55.9316481076,30.0199457165,75.3624734947,105.11975717,124.008925408,94.6197240341,76.4127925537,44.9098585028,62.4532418771,80.6199491643
2016-05-13,86.4730732321,61.1312470252,123.387215508,64.9067607906,24.0834150397,89.5545830535,95.9946968015,26.2068717951,148.45077767,124.374562738,132.082022508,27.7792156884,104.88937747,56.749361275,40.6993513568,119.001538656,156.069688205,49.2086257885,47.9412390725,55.2757846706,30.0199457165,74.2833845646,105.147754264,123.301613825,93.5099519899,75.3728957748,44.447409989,60.6688635378,79.7118846092
2016-05-16,89.6828558886,61.0835776186,125.273698821,65.4903380605,24.4828384327,90.932482634,95.8418998308,26.4898069832,148.489003697,126.439219718,133.637822124,28.225020554,105.702187017,57.1759087617,40.9416628202,119.749743626,157.210168935,49.9118670999,48.6451531153,55.1118188113,30.1917983735,74.6491774223,104.746462577,124.869169225,94.955453392,76.3244994309,44.7004478551,61.6778313946,80.5300417826
2016-05-17,89.3102918302,59.8346391656,123.798132665,65.8145476548,24.1923486924,90.5146679225,95.4408077829,26.2687638675,147.791378696,123.3188784,132.332381067,27.8442288979,105.138762218,57.1759087617,40.160881438,117.948509438,155.596805951,49.6104779664,47.7441431405,55.0732386091,29.8752276895,73.7255504567,103.047972183,123.836876644,93.3141098645,75.3336543869,44.4125082144,60.8183402573,80.4940788299
2016-05-18,90.3324547595,60.5592141459,122.331905536,65.3884436165,24.2558933231,89.8947659784,94.5431255804,26.1803466212,152.846770828,123.104004597,131.742250179,27.8535164993,104.917086887,59.3828283668,39.9185699746,116.581418876,155.708072364,49.930133108,48.0277155607,54.1280236558,30.0018559631,73.0213992058,103.869220286,124.744911785,93.211525894,75.961516593,43.9675105879,58.9965927381,80.3322455429
2016-05-19,89.9885494749,59.815571403,119.614248882,64.3139203895,25.027506696,89.7061001693,93.9796867512,25.9593035056,147.83916123,123.06663524,129.587378298,27.5191628501,104.233587949,58.7800982226,39.7749779963,115.731605823,154.11197595,49.8479360716,47.5645472744,55.0153683058,30.1917983735,73.3323231348,102.749336509,124.257440288,92.4792770251,75.4219475097,43.3043768699,64.6486811952,81.0155416437
2016-05-20,90.9629477813,60.9405693988,118.969856067,64.7214981653,25.3906188715,89.6521956524,95.2880108123,26.1361379981,147.6575876,123.178743311,131.661777785,28.0021181212,104.778539805,58.89137148,39.4429215464,113.209877961,154.018636979,50.3319852859,47.8481196946,54.4752454754,30.5174139341,73.1768611703,104.419829809,125.155917164,93.0331575798,76.1969649203,43.3305532009,65.2652726632,80.6828843315
2016-05-23,92.1188516546,60.6259513152,119.147297567,65.2124441224,25.3633854583,89.2838481204,94.7150221724,26.0742459257,148.555899245,122.777022723,131.232591684,28.0764189321,104.332040345,58.8450076227,39.4608705437,113.44080542,155.045365666,50.1584582091,47.2904272683,54.0026379987,30.4540997973,73.3414679562,103.953211569,124.658887403,92.8454014596,75.7456889597,42.8768301307,64.9289500443,80.5570139971
2016-05-24,93.5231315668,61.8462881242,119.072585356,65.8516001799,25.8445090909,90.0115590983,95.0301659243,26.3925480123,150.600991715,124.589436542,132.609563757,28.8472898456,104.825050165,59.8464669393,39.8198504895,114.493834638,157.397507749,50.779502484,48.7650038531,54.5813410313,30.8430294948,74.0456192072,105.866346354,126.733030829,93.7935698668,77.8745342523,43.2607496516,65.6202798721,80.6199491643
2016-05-25,95.1662345933,62.2657789023,120.342692933,67.2225436075,26.2530102883,91.4310447094,95.3644092976,26.6047494033,154.098673228,124.439959113,135.631749217,29.1537806907,105.438986922,60.7551985415,39.8288249882,113.856474848,158.666917763,51.6654038763,49.2659817954,54.0026379987,31.0691514119,74.5120051006,105.959670002,127.526366794,94.1784699133,77.5606031492,43.4963366304,65.8444949514,81.1504027163
2016-05-26,95.9209156345,62.1895078517,120.762949117,66.7686501754,26.2348546795,91.1884743834,95.3166602443,26.542857331,152.158702334,125.234057951,136.302352499,29.2466567043,105.020393679,60.3008327404,40.1070344462,114.346041063,157.65885687,51.5010098035,49.0485762733,53.8579622405,31.1415104254,74.2742397432,106.015664191,127.10580315,94.2629601674,77.5017410674,43.7668253838,66.1901598653,80.7368287605
2016-05-27,95.8635980871,62.46599041,120.67889788,66.6574926001,26.2530102883,91.655646863,95.7750511562,26.6312745772,153.076126993,125.131292219,136.660007583,29.3209575153,105.169226832,60.6717435984,40.187804934,113.84723775,157.640189076,51.5832068399,49.4550300755,54.1955390096,31.3043182057,74.4662809934,106.55694135,128.080746143,94.5915333778,78.1492239675,44.168195792,66.0967369156,80.925634262
2016-05-31,95.395504783,62.6948035617,117.811816805,67.1669648199,26.3710217453,90.7392700761,94.7532214151,26.7285335481,153.02814977,124.075607882,137.464731522,29.339532718,104.825050165,60.5233792552,40.0262639584,112.748023041,157.108156938,51.3822807509,50.0977942278,53.2599691067,31.3857220959,74.1096329572,106.519611891,127.76532341,94.4225528696,77.4428789856,44.4125082144,66.1247638005,80.0355511833
2016-06-01,94.0580953429,62.8378117815,118.054631489,66.9446496694,26.2348546795,90.856063196,94.0847346685,26.6224328526,153.498326554,123.803265115,136.364942139,29.4045459276,104.908768814,60.9128356561,40.1160089448,112.664889155,157.453511132,51.4462117792,49.9560080178,52.980262641,31.4309464793,74.7954945653,107.172877427,128.587334169,94.2066333313,77.7175687008,44.0024123625,65.8631795413,80.233347423
2016-06-02,93.3511789245,63.3145058475,118.465548647,68.1951723905,26.3982551585,90.3170180273,94.2757308818,26.5693825048,152.836240879,124.347950648,137.250138472,29.4974219412,106.499423138,61.0241089135,40.1339579421,112.748023041,156.846807817,51.8937289774,49.6062686996,52.7487814279,31.5394849995,74.9418117084,107.200874521,130.030632129,94.6196967958,78.4337240296,44.2990774468,66.283582815,79.595005013
2016-06-03,93.5422374159,62.437388766,118.960517041,69.5105370305,26.4436441804,90.4338111472,94.3043803138,26.4721235339,149.372285395,123.718744946,136.704714469,29.3673955221,106.750579084,59.9391946538,40.4211418987,112.915512057,157.164160321,51.7293349046,48.9540521332,51.7040595511,31.3766772192,75.4173424233,106.967565401,130.7952933,94.2817357794,78.4239136826,44.4299591017,66.2088444552,79.4511532023
2016-06-06,94.2204950606,62.8664134254,123.181756929,70.7888491454,26.4164107673,90.8919995406,94.3330297458,26.6312745772,150.706052188,121.324006829,136.561652435,29.4231211303,107.690088363,60.5326520267,40.717300354,113.520333506,158.750922837,52.2133841189,49.2754342094,52.5262943615,31.5937542596,75.6916870665,106.696926822,132.047425968,95.1548017385,79.0125345009,44.2467247849,66.3770057647,80.3232548047
2016-06-07,94.6026120435,62.8187440188,123.209774008,71.1501112648,26.3891773541,92.823578062,93.9223878872,26.6489580265,148.892513167,122.00955931,137.098135061,29.6088731576,107.652880075,60.3286510547,40.6724278608,113.427284053,159.525636301,52.0581230502,49.2470769674,51.8007930582,31.5123503694,75.2801701017,106.930235942,130.890875947,95.2392919926,79.0713965827,45.1541709252,66.3583211747,81.5549859339
2016-06-08,94.5166357224,63.1714976277,124.209049823,72.3543183296,26.4527219848,92.6169440807,93.6263437566,26.7992673451,148.383954606,121.699652024,137.697207327,29.618160759,107.717994579,60.5048337123,40.8788413297,113.622687905,160.001665056,52.6243693009,49.1903624833,52.3521740487,31.8831903135,75.5819492092,107.219539251,134.198035511,95.8213359654,80.1014830146,44.9534857211,66.591878549,81.6269118392
